datetime,open,high,low,close,volume,turnover,open_interest
2024-07-24 00:00:00,1556.69,1564.2,1549.19,1550.44,724518,736332832.11,0
2024-07-25 00:00:00,1549.19,1552.94,1534.19,1545.44,856404,861750365.54,0
2024-07-26 00:00:00,1546.69,1549.19,1530.44,1537.94,929552,931879546.46,0
2024-07-29 00:00:00,1536.69,1551.69,1530.44,1547.94,781552,788019058.61,0
2024-07-30 00:00:00,1546.69,1550.44,1537.94,1544.19,613268,618056610.32,0
2024-07-31 00:00:00,1544.19,1569.2,1542.94,1567.95,1096906,1117768674.7,0
2024-08-01 00:00:00,1565.45,1574.2,1555.44,1567.95,733884,752688220.0,0
2024-08-02 00:00:00,1561.69,1565.45,1550.44,1551.69,590229,601173370.84,0
2024-08-05 00:00:00,1547.94,1561.69,1540.44,1540.44,758979,768980624.53,0
2024-08-06 00:00:00,1542.94,1549.19,1520.44,1525.44,1265537,1261997756.88,0
2024-08-07 00:00:00,1527.94,1531.69,1522.94,1525.44,517608,514848813.1,0
2024-08-08 00:00:00,1524.19,1531.69,1521.69,1526.69,500411,497548149.01,0
2024-08-09 00:00:00,1529.19,1546.69,1526.69,1539.19,730274,732886455.92,0
2024-08-12 00:00:00,1536.69,1540.44,1531.69,1535.44,353013,353251351.4,0
2024-08-13 00:00:00,1536.69,1537.94,1524.19,1527.94,622077,620061491.92,0
2024-08-14 00:00:00,1526.69,1531.69,1522.94,1524.19,436380,433380446.81,0
2024-08-15 00:00:00,1524.19,1541.69,1517.94,1537.94,776247,775851460.98,0
2024-08-16 00:00:00,1544.19,1560.44,1540.44,1550.44,1260368,1277042000.97,0
2024-08-19 00:00:00,1550.44,1571.7,1549.19,1570.45,1482985,1520594687.55,0
2024-08-20 00:00:00,1574.2,1587.95,1569.2,1576.7,1569187,1623147686.36,0
2024-08-21 00:00:00,1571.7,1581.7,1560.44,1577.95,1034888,1068207868.15,0
2024-08-22 00:00:00,1576.7,1590.45,1574.2,1581.7,1109030,1153871815.8,0
2024-08-23 00:00:00,1582.95,1596.7,1574.2,1592.95,1071906,1117475768.18,0
2024-08-26 00:00:00,1596.7,1602.95,1586.7,1595.45,740675,775921848.78,0
2024-08-27 00:00:00,1592.95,1599.2,1580.45,1587.95,723137,755583764.04,0
2024-08-28 00:00:00,1585.45,1587.95,1569.2,1575.45,942548,973872155.01,0
2024-08-29 00:00:00,1572.95,1581.7,1547.94,1550.44,1197676,1221351092.13,0
2024-08-30 00:00:00,1547.94,1566.7,1547.94,1554.19,1294059,1318858687.52,0
2024-09-02 00:00:00,1549.19,1560.44,1545.44,1547.94,968836,983898750.95,0
2024-09-03 00:00:00,1547.94,1550.44,1534.19,1544.19,916581,920884663.15,0
2024-09-04 00:00:00,1540.44,1552.94,1534.19,1536.69,847992,852224669.89,0
2024-09-05 00:00:00,1537.94,1544.19,1531.69,1542.94,594209,595845842.53,0
2024-09-06 00:00:00,1541.69,1560.44,1540.44,1544.19,878865,891507833.61,0
2024-09-09 00:00:00,1540.44,1542.94,1514.19,1515.44,1639175,1624857668.46,0
2024-09-10 00:00:00,1516.69,1524.19,1506.69,1521.69,767901,756124763.92,0
2024-09-11 00:00:00,1519.19,1519.19,1487.93,1490.43,1108727,1078602467.68,0
2024-09-12 00:00:00,1490.43,1505.44,1485.43,1501.68,581834,564923215.58,0
2024-09-13 00:00:00,1500.43,1511.69,1496.68,1496.68,566462,553269703.6,0
2024-09-18 00:00:00,1499.18,1506.69,1491.68,1505.44,443611,431665627.32,0
2024-09-19 00:00:00,1507.94,1514.19,1494.18,1510.44,684293,669341181.7,0
2024-09-20 00:00:00,1510.44,1521.69,1506.69,1521.69,797297,785121198.91,0
2024-09-23 00:00:00,1520.44,1545.44,1517.94,1539.19,896908,897428029.52,0
2024-09-24 00:00:00,1547.94,1580.45,1544.19,1580.45,1638213,1678174481.91,0
2024-09-25 00:00:00,1599.2,1621.7,1590.45,1596.7,2160694,2285995369.39,0
2024-09-26 00:00:00,1596.7,1677.96,1596.7,1677.96,3086457,3341759455.52,0
2024-09-27 00:00:00,1702.97,1729.22,1662.96,1711.72,3840016,4337985142.5,0
2024-09-30 00:00:00,1736.72,1821.74,1729.22,1810.49,5430284,6467438837.7,0
2024-10-08 00:00:00,1963.01,1963.01,1826.74,1894.25,5888978,7602664023.92,0
2024-10-09 00:00:00,1863.0,1863.0,1741.73,1744.23,4269345,5172049702.23,0
2024-10-10 00:00:00,1767.48,1847.49,1764.98,1812.49,3426422,4095573500.64,0
2024-10-11 00:00:00,1814.99,1836.24,1762.48,1779.98,2070891,2455848197.41,0
2024-10-14 00:00:00,1812.49,1837.49,1788.73,1817.49,2400595,2881934271.85,0
2024-10-15 00:00:00,1807.49,1843.74,1799.99,1802.49,2072841,2500974426.85,0
2024-10-16 00:00:00,1789.98,1837.49,1786.23,1822.49,1914494,2301340929.27,0
2024-10-17 00:00:00,1823.74,1843.74,1806.24,1808.74,1653708,1993261646.25,0
2024-10-18 00:00:00,1803.74,1837.49,1774.98,1819.99,2604654,3105820972.95,0
2024-10-21 00:00:00,1807.49,1807.49,1768.73,1791.23,2806655,3302020181.42,0
2024-10-22 00:00:00,1784.98,1806.24,1779.98,1788.73,1617787,1908438724.93,0
2024-10-23 00:00:00,1792.48,1801.24,1783.73,1797.48,1511866,1787236762.42,0
2024-10-24 00:00:00,1791.23,1797.48,1779.98,1783.73,885299,1042818619.09,0
2024-10-25 00:00:00,1786.23,1787.48,1776.23,1778.73,1105755,1296844369.04,0
2024-10-28 00:00:00,1774.98,1774.98,1756.23,1769.98,1169487,1356008963.4,0
2024-10-29 00:00:00,1767.48,1782.48,1756.23,1757.48,1198025,1391150258.93,0
2024-10-30 00:00:00,1752.48,1762.48,1723.72,1729.97,1482403,1686501657.86,0
2024-10-31 00:00:00,1731.22,1744.98,1719.97,1737.47,1250205,1419624319.27,0
2024-11-01 00:00:00,1737.47,1758.73,1732.47,1743.73,1589811,1821423447.06,0
2024-11-04 00:00:00,1743.73,1747.48,1722.47,1747.48,1131516,1285874126.16,0
2024-11-05 00:00:00,1742.48,1772.48,1738.72,1771.23,1665418,1925260700.35,0
2024-11-06 00:00:00,1767.48,1769.98,1748.73,1758.73,1462286,1689977500.77,0
2024-11-07 00:00:00,1752.48,1806.24,1749.98,1803.74,2242844,2627007560.71,0
2024-11-08 00:00:00,1807.49,1816.24,1777.48,1779.98,1895104,2239060533.97,0
2024-11-11 00:00:00,1768.73,1774.98,1748.73,1764.98,1486952,1717961561.94,0
2024-11-12 00:00:00,1762.48,1794.98,1753.73,1757.48,1717663,2005791407.67,0
2024-11-13 00:00:00,1752.48,1777.48,1749.98,1766.23,1086263,1260161857.32,0
2024-11-14 00:00:00,1763.73,1777.48,1756.23,1757.48,1159783,1348378228.97,0
2024-11-15 00:00:00,1752.48,1766.23,1742.48,1744.98,1215784,1399308729.48,0
2024-11-18 00:00:00,1768.73,1819.99,1767.48,1783.73,3797324,4493249093.24,0
2024-11-19 00:00:00,1783.73,1809.99,1758.73,1774.98,2430037,2849661696.39,0
2024-11-20 00:00:00,1773.73,1783.73,1766.23,1769.98,1286572,1498818033.91,0
2024-11-21 00:00:00,1767.48,1771.23,1759.98,1763.73,883408,1023998431.68,0
2024-11-22 00:00:00,1763.73,1766.23,1724.97,1724.97,1625317,1858071592.39,0
2024-11-25 00:00:00,1724.97,1732.47,1707.47,1712.47,1166020,1310130629.11,0
2024-11-26 00:00:00,1712.47,1728.72,1707.47,1723.72,831078,933733854.73,0
2024-11-27 00:00:00,1719.97,1738.72,1708.72,1738.72,895178,1010001963.81,0
2024-11-28 00:00:00,1738.72,1742.48,1729.97,1732.47,733169,833121339.08,0
2024-11-29 00:00:00,1736.22,1747.48,1732.47,1737.47,1028488,1173316153.6,0
2024-12-02 00:00:00,1738.72,1739.97,1728.72,1738.72,975434,1108785597.4,0
2024-12-03 00:00:00,1736.22,1752.48,1733.72,1751.23,1082559,1236992678.1,0
2024-12-04 00:00:00,1744.98,1756.23,1736.22,1747.48,1007471,1154623369.68,0
2024-12-05 00:00:00,1744.98,1752.48,1741.23,1744.98,687109,786137963.74,0
2024-12-06 00:00:00,1744.98,1777.48,1743.73,1772.48,1726269,2004270465.79,0
2024-12-09 00:00:00,1768.73,1779.98,1763.73,1773.73,964063,1123441854.9,0
2024-12-10 00:00:00,1802.49,1808.74,1783.73,1788.73,2167807,2564600676.79,0
2024-12-11 00:00:00,1788.73,1793.73,1779.98,1781.23,967691,1138374174.98,0
2024-12-12 00:00:00,1781.23,1798.73,1778.73,1796.23,986235,1164062448.23,0
2024-12-13 00:00:00,1788.73,1789.98,1759.98,1759.98,1343793,1565589089.36,0
2024-12-16 00:00:00,1759.98,1772.48,1756.23,1761.23,805718,934226189.29,0
2024-12-17 00:00:00,1761.23,1771.23,1754.98,1756.23,802120,929225455.3,0
2024-12-18 00:00:00,1762.48,1782.48,1761.23,1771.23,1016590,1186285805.48,0
2024-12-19 00:00:00,1763.73,1769.98,1757.48,1763.73,697379,808465663.92,0
2024-12-20 00:00:00,1763.73,1777.48,1762.48,1767.48,714646,831437460.3,0
2024-12-23 00:00:00,1769.98,1794.98,1769.98,1781.23,1659405,1953519499.07,0
2024-12-24 00:00:00,1779.98,1798.73,1779.98,1797.48,1350837,1595698790.02,0
2024-12-25 00:00:00,1797.48,1817.49,1794.98,1804.99,1475283,1759956630.34,0
2024-12-26 00:00:00,1804.99,1806.24,1787.48,1797.48,1000075,1183745518.53,0
2024-12-27 00:00:00,1798.73,1802.49,1772.48,1793.73,1290012,1518383345.11,0
2024-12-30 00:00:00,1787.48,1811.24,1787.48,1808.74,1351846,1610892096.25,0
2024-12-31 00:00:00,1806.24,1813.74,1777.48,1777.48,1475367,1747242074.23,0
