date,ticker,bb_upper,rolling_std_30d,atr_14,volume_ma_20,macd,rolling_std_10d,macd_hist,return_20d,kurtosis_20d,rolling_std_20d,volume_ma_5,pct_change,skewness_20d,rolling_std_5d,volume_roc_5d,volume_change,volume,volume_ratio_5d,price_range,open_close_range,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2022-06-07 00:00:00+00:00,000002,-0.784884640972169,-0.5594348210837132,-0.17082246153682917,0.6299092261381536,-0.3963972172246027,-0.449725052123034,-0.4648530584721074,-0.41471672172092217,0.017013481383205777,-0.5046475327210971,0.7896542331707306,0.4111431316042267,0.30794326454888316,-0.3836358473007599,3.182955172875847,2.129280830067417,0.6731276627205264,1.7134871176109163,0.14130434782609044,0.4444444444444406,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.02029169308814206
2022-06-08 00:00:00+00:00,000002,-0.7922842959514368,-0.5338152831481875,-0.24800024214615699,0.6865044449787844,-0.4253232685768673,-0.4253350791015608,-0.44844488140389477,-0.34813878370500817,-0.09504156386793139,-0.43769677276383445,0.8224253853401957,0.33429394812680113,0.2096273130493234,-0.3400306579674037,0.13917446910448417,-0.7459418550933212,0.19463736172336354,-0.01148933157690351,-0.5978260869565216,-0.13888888888889603,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.05037783375314855
2022-06-09 00:00:00+00:00,000002,-0.8057451943149765,-0.5244363314198838,-0.3330425357023371,0.6503750982511575,-0.4283994167990254,-0.4163897420982267,-0.36810754649011557,-0.3326062630716974,-0.1224496782932363,-0.401278455962822,0.7166265481051312,0.7684918347742555,0.18757090624871917,-0.4028443244360027,-0.3278997763601191,-0.3990185736829523,0.8006147938673098,-0.4984481718701943,-0.728260869565219,-0.38888888888889106,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.021645021645021512
2022-06-10 00:00:00+00:00,000002,-0.8114014428224126,-0.5939478801837965,-0.3852559565951821,0.6551667207307955,-0.39018012492689735,-0.47913507224215485,-0.1964678647243709,-0.161164681163041,-0.3442581794865064,-0.39341776915295523,0.8173807423085095,0.13832853025936598,-0.009772521841286418,-0.44976172480605153,0.41303694031417987,0.7697119614313968,0.37991419224264605,0.14660786478115775,-0.5108695652173965,0.027777777777777228,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.017901234567901183
2022-06-13 00:00:00+00:00,000002,-0.7982613773575894,-0.5916330544859889,-0.47164194684936495,0.6420659992582248,-0.3503867304990869,-0.6464222844047413,-0.055063389025465176,0.0649763279831772,-0.19269243280070542,-0.3878805647737798,0.8449951714368009,-0.8607108549471663,-0.05265727379114186,-0.3517142306944682,0.13587236218065096,-0.3235590424869207,0.07638022493923684,-0.3821874819754591,-0.8369565217391379,-0.30555555555556435,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.0702087286527515
2022-06-14 00:00:00+00:00,000002,-0.8047817751652782,-0.5761402337678027,-0.4983486629810316,0.5675645423622696,-0.35883131020296916,-0.7231277357177935,-0.06736049148748095,-0.40905693978020113,-0.7657017258772809,-0.36867562201142834,0.39574043833709754,0.7454370797310278,-0.49912895674530705,-0.4826606306625807,-0.8825925008912677,-0.2799008822799304,0.13467820935798977,-0.35492864349863784,-0.3369565217391307,0.11111111111110399,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.05158483530142957
2022-06-15 00:00:00+00:00,000002,-0.8029404165750612,-0.5630326169727529,-0.5320658975730672,0.49538297535696496,-0.32677794283683703,-0.7332759720171463,0.028098126271589852,-0.3721104699558748,-0.7864662881643879,-0.40632474106071215,0.27424779326190635,1.4755043227665705,-0.4732153329526587,-0.5656219449103603,-0.37820680002022034,0.12147488962157206,2.121562144778064,-0.13260801295126456,-0.40217391304347744,0.4444444444444406,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,-0.0023980815347721313
2022-06-16 00:00:00+00:00,000002,-0.743719899983759,-0.5705796288175405,-0.4340617131682301,0.5524944026613161,-0.22718092041397392,-0.5327228513527816,0.2800812544407483,-0.19439471499465868,-0.5334841563504186,-0.487349077948347,0.7090280447642348,-0.3035542747358309,-0.08633891549577093,-0.1638314413861186,1.8628351161230314,2.503652003140718,0.24392714889055236,1.9214468884675957,0.8586956521739163,0.6666666666666634,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.023607748184019405
2022-06-17 00:00:00+00:00,000002,-0.7253219712403992,-0.6282142476561144,-0.4456164496232864,0.5522128344083774,-0.16333180192282792,-0.4615477329682905,0.3887217614529263,-0.1596347033309648,-0.5047051792456267,-0.5434699316571329,0.5834202387825507,-0.00384245917387127,-0.1132922411635774,-0.07182555148438582,-0.36890634536118816,-1.004799560434466,-0.2672920883122164,-0.3138393947169389,-0.14130434782609044,-0.19444444444444553,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.011522134627046774
2022-06-20 00:00:00+00:00,000002,-0.7139196160784357,-0.7011973781705845,-0.5343795818706486,0.4842097062503046,-0.11304576213393347,-0.4087497661527689,0.4403696140766377,-0.3489627812306552,-0.2581199153846883,-0.7109430504556112,0.4373883272579887,1.0682036503362151,-0.007811720602626934,-0.03844139351570124,-0.5341320220419629,-0.5460458805817748,0.623516731819568,-0.8804631618742399,-0.9021739130434808,-0.38888888888890094,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,-0.004137115839243515
2022-06-21 00:00:00+00:00,000002,-0.6956594453434307,-0.6980310933136167,-0.5432278267961326,0.3879989967890441,-0.020273008914737482,-0.33518158483006716,0.5921550688475801,-0.0191019035877932,-0.40349781665441686,-0.774197455724631,0.5608410692432908,0.06532180595581172,-0.20169613662080305,-0.19378368792132514,0.584479767634686,1.504575317116381,0.5349434417366714,0.21383258173879516,-0.3369565217391268,0.027777777777772295,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,-0.007683215130023791
2022-06-22 00:00:00+00:00,000002,-0.6963897965086401,-0.6946123843470526,-0.540296377925436,0.37493074214926436,0.05454496714600271,-0.31050028256520434,0.666900286134215,0.22350537573696916,-0.28853130019936357,-0.7436960443109021,0.6511546195861121,-0.5686839577329491,-0.0714041743786186,-0.4703821421808736,0.4192538789373692,-0.03769592255754672,-0.4162057445451773,-0.0049556947714415696,-0.07608695652173982,-0.6666666666666733,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.07992788461538451
2022-06-23 00:00:00+00:00,000002,-0.6970291964655712,-0.7008962321299519,-0.5799354882055032,0.3519980996269573,0.0817646773386453,-0.3814103613417542,0.6029390442913662,0.20216349146073143,-0.3177434086328962,-0.7324532698784711,0.0785472345560915,0.6878001921229587,-0.07803642362299655,-0.46457648908057786,-1.1140935261127087,-0.8992149501375662,-0.16515682904063508,-0.7940861430540916,-0.4891304347826142,0.08333333333332675,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.11413364872856296
2022-06-24 00:00:00+00:00,000002,-0.6884332154552332,-0.6972345163456576,-0.6033660219037608,0.37298897035055095,0.13557202576925564,-0.3527947149066546,0.6208989851836327,0.27867385282737195,-0.434699684319185,-0.6968817689925915,-0.013756126931913942,-0.4572526416906821,-0.15954150314351134,-0.49483797983799116,-0.3563928535182158,0.5135185532468693,0.3229423697173011,-0.25611179632545067,-0.35869565217391297,0.08333333333332675,,0.0889,,0.0393,,0.0785,1.741,17.45,1.61,8.9,2.87,0.1245,0.1013,0.098,1481.25,2.61,1.14,0.34,0.34,7.46,0.8331999999999999,1.1324696500681521,0.0369,0.09924999999999999,5.9951678946768885,1.6484769394158878,1478.64,0.12350119904076731
2022-06-27 00:00:00+00:00,000002,-0.6980897092326426,-0.698801178481631,-0.6184343402712414,0.3949225134375825,0.15124248028084233,-0.38495304810233255,0.5361094718195711,0.09771407412085852,-0.43080864921715367,-0.7014108440687482,0.11942098945796291,0.457252641690682,0.0456101440602322,-0.6639984382620693,0.7961388708144411,0.7848648861934637,0.10893126137865387,0.3786567739837912,-0.2934782608695701,0.16666666666666338,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10089020771513348
2022-06-28 00:00:00+00:00,000002,-0.7027161164813299,-0.7052114235920321,-0.6569512380472099,0.4196384215618332,0.18353860164160374,-0.6196897977043048,0.5115052671178995,0.2885469444135512,-0.42104290537839684,-0.6725681062650859,0.003312876559508621,-0.07300672430355426,-0.1582186038874029,-0.6929603667185071,-0.36933686630483054,-0.19072207393084425,-0.09692880312733927,0.19987321406380876,-0.5326086956521787,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09469922572960095
2022-06-29 00:00:00+00:00,000002,-0.7111723992870359,-0.7266256613309515,-0.6882578583185789,0.3812966515778595,0.20164942468305722,-0.8353891330368247,0.4549395542096203,0.4125705137391981,-0.2780698217824191,-0.6553194380753239,-0.13925915113728637,2.76657060518732,-0.18073432574841436,-0.7452341541121078,-0.47967883840766534,-0.21187173306211102,3.036588436977275,0.053885767729188565,-0.4891304347826142,-0.5277777777777821,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.008903728436282702
2022-06-30 00:00:00+00:00,000002,-0.5653557880126007,-0.6601597429836232,-0.5055224416991381,0.5269189032391973,0.3531591180108823,-0.2684628738925948,0.7565294399921325,0.9654762129274294,1.1491812868080098,-0.4291449764246219,0.6398095161141081,1.9250720461095099,0.9953874089693467,0.45101908126382717,5.160421664436507,4.556610336775328,2.9216952230447197,3.229894729338083,1.4239130434782703,2.222222222222218,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.06953290870488316
2022-07-01 00:00:00+00:00,000002,-0.4003715277288722,-0.4507306162458019,-0.3737416542633415,0.6844804427738751,0.5712772147726631,0.419603629580477,1.170985890548267,1.3318039654577272,0.35378922176086935,-0.05356231015525611,1.3363091010270964,-0.13832853025936598,0.7081062034836255,1.667004493978293,3.758633355678183,-0.004658094362747551,0.24195407875645752,1.808900340056237,1.2065217391304401,2.388888888888891,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.059765208110992396
2022-07-04 00:00:00+00:00,000002,-0.3298719822901993,-0.3198418358949623,-0.4408842773413777,0.683524726966696,0.72588802388754,0.6987165758167947,1.3374295354886172,1.3773536546733915,0.38837795908098516,0.17131081587986685,1.3180353677592733,-0.3227665706051873,0.7100906635838724,1.7870703019070155,-0.04872074945344559,-1.1830524603253574,0.2689417043259678,-0.8630575667949244,-0.6413043478260938,-0.41666666666667324,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.06630727762803236
2022-07-05 00:00:00+00:00,000002,-0.31758877276430325,-0.21256348459706348,-0.4564107583046674,0.5731591872913755,0.8184766589309894,0.8457690168774713,1.309324291276258,1.5215202089672444,0.5375516601457192,0.2586748159187148,1.3541392059782957,-0.2881844380403458,0.9018686570265138,1.3742341299127083,0.18403714769628832,0.07806502087514952,0.0778496308002255,-0.8564710734577126,-0.29347826086956236,-0.6111111111111188,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.05495103373231763
2022-07-06 00:00:00+00:00,000002,-0.4018889118584083,-0.1270694060116616,-0.4730577401737379,0.5366300306577638,0.8637514604293556,0.8796042790004348,1.1638222157737532,1.361622573877323,0.512855574674116,0.2944223352334439,1.3935752089445064,-1.1258405379442844,0.9620092479696135,-0.08030486385620876,0.2244774587769254,-0.17172803190283328,0.47527539807960667,-1.0662520230202894,-0.20652173913044106,-0.08333333333333662,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.028635597978663562
2022-07-07 00:00:00+00:00,000002,-0.390189290491675,-0.09753120164745678,-0.41940005883997994,0.5538513461401043,0.8247574865980213,0.7311090431473344,0.8283183324974653,1.0318100704716817,0.3278719396675012,0.2553760451331042,0.8156552314647687,-0.5379442843419789,0.7631140632807852,0.101941340114336,-0.8936401880569589,0.5557680769499974,0.17942808690750137,-0.2423391721870296,0.46739130434782805,0.8055555555555545,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.04563605248146039
2022-07-08 00:00:00+00:00,000002,-0.40078317168635436,-0.08388169057027714,-0.4141657742360766,0.5157323071356709,0.7540309395310337,0.6302552672981678,0.4774092525043252,0.7510366500125153,0.42260176404174105,0.2165819555589254,0.19690580978458497,0.2612872238232469,0.9308299878958407,0.4074799215549806,-0.9838610937485696,-0.25633712562103395,-0.43010040940050087,0.03513828648530539,0.03260869565217531,0.05555555555554459,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.094211123723042
2022-07-11 00:00:00+00:00,000002,-0.446714580755311,-0.06644151620131375,-0.46504374861139897,0.4660258696857889,0.7024310021650828,0.419648948825596,0.24641194702825525,0.7776507639134185,0.4062666543267628,0.17364258355087836,0.04526729127378931,-0.5878962536023055,0.9073323087235147,0.25741440863392373,-0.6010996318839523,-0.6870224807256818,-0.3311996913323537,-0.7845044388880059,-0.5108695652174003,-0.41666666666667324,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.062355658198614425
2022-07-12 00:00:00+00:00,000002,-0.49717338619182794,-0.06463840162228136,-0.5055989761790095,0.44101478275860884,0.6208878429334814,0.28004999711589806,-0.01623948481858075,0.8365720607375203,0.4662247010641762,0.05661775890259219,-0.09014516967740502,0.17675312199807874,0.969646421286062,0.09242877955713738,-0.5258407889240404,0.2329911265801593,-0.39833952516935134,-0.4552875649711081,-0.44565217391304196,-0.1944444444444554,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.07081174438687395
2022-07-13 00:00:00+00:00,000002,-0.5796865081712714,-0.07372969009028568,-0.570011824901114,0.40830622092871577,0.5576622940864397,0.07277963901226847,-0.178734102708582,0.7168770041998325,0.6319635449050388,-0.035616895172932594,-0.19758975849364457,-0.08837656099903939,1.10390715761267,-0.5012434307114128,-0.46487051155201176,-0.069096829826093,0.6857839603722495,-0.4405491873700093,-0.7065217391304367,-0.4722222222222277,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.06936416184971093
2022-07-14 00:00:00+00:00,000002,-0.6093525685956449,-0.08769781392746251,-0.5049697812805136,0.3201998851042737,0.49550359435104635,0.1679184517432779,-0.30595594619720196,0.3989565865631643,1.386918190221702,-0.06616851202258495,-0.1500918143798653,-1.1988472622478386,1.4867594377237978,-0.6671830924025147,0.19575218678869286,2.030082350577573,0.42728866894008705,1.5663844056914116,0.5108695652173926,-0.41666666666667324,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.06575014943215778
2022-07-15 00:00:00+00:00,000002,-0.5841380524612627,-0.10219905142693465,-0.4891643031245418,0.33145184020306917,0.37653463084742755,0.2137295650420451,-0.5554424036449935,0.21548770653853624,1.1044027334875768,-0.08683731943069642,-0.09416597485498009,-1.702209414024976,1.2339374994610437,-0.1271938496932657,0.26195152742751143,-0.1926862839980187,1.3722714334562458,0.9505214677132182,-0.03260869565217531,0.5833333333333267,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.015037593984962419
2022-07-18 00:00:00+00:00,000002,-0.5601897106791797,-0.09712382903482741,-0.4455038293100869,0.4320634359379767,0.1910701829074348,0.45603880038875083,-0.9279225175742829,-0.1209630986972679,0.7686559229712049,-0.010323232261021576,0.31251086589626886,0.7377521613832853,0.8368257183378334,0.6768278964809412,2.7393454608762835,1.038779093698823,0.25194419030192133,1.6646944935283103,0.31521739130435233,1.3055555555555545,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.024630541871921097
2022-07-19 00:00:00+00:00,000002,-0.5860448164395576,-0.1347724027207309,-0.45624127175500995,0.4092619367358949,0.07816608663433175,0.41495584071972724,-1.0372467607425417,-0.18133651655191407,0.9481448794068346,0.05255788933517599,0.44408810531350484,-0.17291066282420747,0.903397010648908,0.737753968703914,0.8282528772649743,-0.7437871139076943,-0.20253888380603843,-0.15816245904817072,-0.1413043478260827,-0.2222222222222277,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,0.015489467162329615
2022-07-20 00:00:00+00:00,000002,-0.6432771173831511,-0.15805156888597668,-0.5085729239710101,0.3640064326861895,-0.020951476250901085,0.3007983010050637,-1.0888606110741557,-0.2256702207032791,0.9753670989306809,0.12264489616445182,0.48826743854170884,-0.030739673390970217,0.9449590220037983,0.4972174613505845,0.30982700008635494,-0.4778598764704953,-0.33903421220438607,-0.8305459086732385,-0.5543478260869648,-0.2777777777777822,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,0.0
2022-07-21 00:00:00+00:00,000002,-0.7423516747505046,-0.17174963639699117,-0.590609629933235,0.36874205342367705,-0.101135542156991,0.276746110775704,-1.080923833705545,-0.12329772981913818,0.9937853630780302,0.17655429594903668,0.2570333464093345,-1.0566762728146013,0.888244574360325,-0.21972639928688778,-0.7363731631106194,-0.16558025703952592,0.7668762187289178,-0.8360952201733787,-0.8804347826087024,-0.33333333333334647,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,0.02303262955854123
2022-07-22 00:00:00+00:00,000002,-0.7892662667275953,-0.13563333321624033,-0.5932119075939482,0.42593613646391093,-0.21575674205220793,0.38214048425727354,-1.164112352488168,-0.44767432479135644,1.1153736792797957,0.3043230840451334,0.3336559326164557,0.2881844380403458,1.0658577831437213,-0.3872269616374682,0.30846035083537954,1.9674769045822216,-0.11994025340319943,0.7294695553868642,-0.25000000000000555,0.33333333333332676,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.010814249363867679
2022-07-25 00:00:00+00:00,000002,-0.787060639082399,-0.1064987319608234,-0.6335304077040085,0.39875870366316607,-0.2906953654621187,0.2989725037502126,-1.1274868642715519,-0.3115946804038405,1.0171994918056755,0.3954452647751347,-0.00303815021067126,0.3573487031700288,0.9394209805147316,-0.2850008855966181,-0.8193773166100116,-0.7453944982613105,0.04975533006182595,-0.19112030606286615,-0.5326086956521748,-0.44444444444445047,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.03977272727272721
2022-07-26 00:00:00+00:00,000002,-0.8105095630400074,-0.10852623540424215,-0.6598213386475607,0.39512738057025926,-0.330188381235746,0.1856572310890629,-1.0060264607651865,-0.3294979140695239,1.057045764918813,0.46928577000167887,-0.048658884491124064,1.398655139289145,0.9628213042322915,-0.41717324234605807,-0.16356585148835934,0.29501147967519586,1.163890737198148,0.17796182645209735,-0.4239130434782597,-0.36111111111111877,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.09334960341671758
2022-07-27 00:00:00+00:00,000002,-0.7818447448914327,-0.12165772625368246,-0.5660689771563496,0.47249740265337664,-0.2912757100402989,-0.08102362424981098,-0.7050001818702212,-0.0585751959202675,0.46926920344527456,0.48793290479533524,0.25965445472423754,-0.6147934678194045,0.6859668505900919,-0.17830787723601016,1.7239991003293387,1.4994479954506215,-0.13063503285369707,1.4572301567665815,0.7282608695652228,0.8611111111111089,,0.068,,0.050199999999999995,,0.1392,3.62,19.32,1.6,8.47,4.58,0.14150000000000001,0.20129999999999998,0.18489999999999998,1154.88,2.14,1.17,0.35,0.34,6.77,0.8128,0.48850223777128043,0.09999999999999998,0.0934,5.341851806347187,1.2651930206649113,1152.74,-0.1055900621118013
2022-07-28 00:00:00+00:00,000002,-0.7818447448914327,-0.10162026879804986,-0.5994081169707499,0.2781411589837002,-0.28941304983898436,-0.4750483725307817,-0.5605106852843372,-0.6604661779780963,0.24271667134186975,0.49239612952564826,0.3066764497744717,-0.19596541786743515,0.26690491645739545,-0.17830787723601016,0.3128197764783009,-0.9378893397611657,-0.060988429584038,-0.5673873071430291,-0.6630434782608761,-0.30555555555556435,,0.0344,,0.1376,,0.30329999999999996,0.1112,19.43,1.59,8.58,1.45,0.0403,0.005699999999999999,0.005699999999999999,1841.3,4.57,1.18,0.35,0.34,6.88,0.8137000000000001,0.11341868309039538,-0.19559999999999997,0.093175,5.367657715202819,13.039451084072985,1836.73,-0.08880550343964977
